entity,n-revs
docs/contributing/model/multimodal.md,21
csrc/pos_encoding_kernels.cu,21
vllm/core/interfaces.py,21
requirements/rocm.txt,21
docs/deployment/docker.md,21
vllm/model_executor/models/nvlm_d.py,21
tests/v1/sample/test_sampler.py,21
vllm/v1/worker/cpu_worker.py,21
vllm/assets/video.py,21
vllm/worker/xpu_worker.py,21
vllm/model_executor/models/internlm.py,21
vllm/spec_decode/ngram_worker.py,21
vllm/model_executor/models/dots1.py,20
vllm/v1/worker/kv_connector_model_runner_mixin.py,20
tests/compile/test_silu_mul_quant_fusion.py,20
vllm/model_executor/models/nemotron_vl.py,20
tests/models/decoder_only/audio_language/test_ultravox.py,20
docs/README.md,20
tests/basic_correctness/test_preemption.py,20
tests/entrypoints/openai/test_completion_with_function_calling.py,20
vllm/core/block/cpu_gpu_block_allocator.py,20
tests/kernels/test_flash_attn.py,20
tests/v1/tpu/test_basic.py,20
docs/getting_started/quickstart.md,20
csrc/moe/moe_ops.h,20
tests/samplers/test_rejection_sampler.py,20
tests/core/test_chunked_prefill_scheduler.py,20
vllm/model_executor/parameter.py,20
tests/test_inputs.py,20
tests/compile/test_functionalization.py,20
Dockerfile.tpu,20
cacheflow/sequence.py,20
docs/source/getting_started/quickstart.md,20
tests/entrypoints/openai/test_lora_resolvers.py,20
docs/usage/troubleshooting.md,20
cacheflow/master/block_manager.py,20
vllm/distributed/eplb/eplb_state.py,20
tests/distributed/test_sequence_parallel.py,20
vllm/model_executor/layers/fused_moe/gpt_oss_triton_kernels_moe.py,20
tests/weight_loading/models.txt,20
vllm/model_executor/models/minicpm3.py,20
vllm/model_executor/models/gemma3n.py,20
vllm/v1/sample/metadata.py,20
vllm/executor/multiproc_worker_utils.py,20
vllm/model_executor/layers/fused_moe/flashinfer_cutlass_prepare_finalize.py,20
vllm/model_executor/models/aquila.py,20
vllm/entrypoints/score_utils.py,20
tests/lora/test_quant_model.py,20
vllm/model_executor/layers/quantization/marlin.py,19
vllm/version.py,19
tests/core/block/e2e/test_correctness.py,19
vllm/transformers_utils/utils.py,19
docs/features/lora.md,19
requirements-cpu.txt,19
vllm/model_executor/layers/rotary_embedding/base.py,19
docs/source/getting_started/amd-installation.rst,19
vllm/model_executor/layers/quantization/compressed_tensors/schemes/__init__.py,19
vllm/lora/punica_wrapper/punica_base.py,19
vllm/transformers_utils/configs/eagle.py,19
vllm/core/block/interfaces.py,19
.buildkite/nightly-benchmarks/scripts/convert-results-json-to-markdown.py,19
tests/v1/spec_decode/test_ngram.py,19
vllm/triton_utils/importing.py,19
tests/kernels/test_marlin_gemm.py,19
.buildkite/scripts/hardware_ci/run-xpu-test.sh,19
vllm/distributed/communication_op.py,19
tests/kernels/moe/test_pplx_cutlass_moe.py,19
vllm/spec_decode/top1_proposer.py,19
tests/spec_decode/e2e/test_mlp_correctness.py,19
vllm/model_executor/layers/fused_moe/unquantized_fused_moe_method.py,19
vllm/compilation/vllm_inductor_pass.py,19
.github/workflows/ruff.yml,19
vllm/core/block/naive_block.py,19
vllm/model_executor/models/phi4_multimodal.py,19
tests/kernels/attention/test_flashinfer_trtllm_attention.py,19
vllm/model_executor/layers/quantization/rtn.py,19
tests/v1/sample/test_rejection_sampler.py,19
docs/contributing/profiling.md,19
csrc/punica/bgmv/bgmv_config.h,19
csrc/moe/topk_softmax_kernels.cu,19
vllm/lora/ops/triton_ops/fused_moe_lora_op.py,19
tests/async_engine/test_api_server.py,18
tests/mq_llm_engine/test_error_handling.py,18
vllm/platforms/openvino.py,18
docs/contributing/model/basic.md,18
vllm/distributed/device_communicators/tpu_communicator.py,18
examples/offline_inference/spec_decode.py,18
vllm/model_executor/layers/quantization/torchao.py,18
docs/source/getting_started/quickstart.rst,18
vllm/core/block/block_table.py,18
vllm/compilation/sequence_parallelism.py,18
vllm/model_executor/models/glm4.py,18
vllm/model_executor/models/cohere2_vision.py,18
vllm/distributed/kv_transfer/kv_connector/v1/offloading_connector.py,18
vllm/v1/attention/backends/xformers.py,18
benchmarks/kernels/benchmark_rope.py,18
benchmarks/kernels/benchmark_machete.py,18
tests/samplers/test_beam_search.py,18
vllm/model_executor/layers/rotary_embedding/common.py,18
tests/core/block/test_prefix_caching_block.py,18
vllm/config/multimodal.py,18
vllm/model_executor/models/granitemoeshared.py,18
vllm/distributed/device_communicators/pynccl_wrapper.py,18
vllm/model_executor/models/exaone4.py,18
vllm/model_executor/layers/mamba/ops/mamba_ssm.py,18
vllm/model_executor/models/deepseek_ocr.py,18
vllm/entrypoints/openai/tool_parsers/llama_tool_parser.py,18
examples/offline_inference_vision_language_multi_image.py,18
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_connector.py,18
tests/entrypoints/openai/test_tokenization.py,18
tests/models/embedding/language/test_embedding.py,18
vllm/entrypoints/launcher.py,18
vllm/engine/metrics_types.py,18
tests/quantization/test_quark.py,18
vllm/lora/request.py,18
vllm/entrypoints/openai/tool_parsers/abstract_tool_parser.py,18
tests/lora/test_mixtral.py,18
tests/entrypoints/openai/test_serving_models.py,18
vllm/model_executor/models/internlm2_ve.py,17
tests/kernels/mamba/test_mamba_ssm_ssd.py,17
vllm/v1/engine/coordinator.py,17
vllm/test_utils.py,17
tests/lora/test_chatglm3_tp.py,17
vllm/attention/backends/registry.py,17
tests/kernels/attention/test_cache.py,17
vllm/model_executor/models/lfm2.py,17
tests/core/test_block_manager.py,17
requirements-build.txt,17
vllm/v1/engine/logprobs.py,17
docs/features/structured_outputs.md,17
csrc/quantization/fp8/common.cu,17
docs/contributing/README.md,17
tests/models/test_models.py,17
tests/v1/engine/test_llm_engine.py,17
tests/v1/kv_connector/nixl_integration/run_accuracy_test.sh,17
tests/entrypoints/openai/test_video.py,17
vllm/entrypoints/openai/tool_parsers/internlm2_tool_parser.py,17
Dockerfile.neuron,17
vllm/model_executor/layers/fused_moe/prepare_finalize.py,17
vllm/benchmarks/lib/endpoint_request_func.py,17
tests/entrypoints/openai/test_chat_template.py,17
tests/worker/test_swap.py,17
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a4_nvfp4.py,17
vllm/distributed/kv_transfer/kv_connector/v1/p2p/p2p_nccl_connector.py,17
tests/entrypoints/openai/test_vision_embedding.py,17
docs/mkdocs/hooks/generate_argparse.py,17
tests/test_logger.py,17
tests/kernels/moe/test_deepep_moe.py,17
tools/pre_commit/mypy.py,17
benchmarks/kernels/benchmark_marlin.py,17
docs/source/models/pooling_models.md,17
docs/design/moe_kernel_features.md,17
csrc/cpu/attention.cpp,17
tests/spec_decode/e2e/test_multistep_correctness.py,17
vllm/model_executor/input_metadata.py,17
.buildkite/nightly-benchmarks/benchmark-pipeline.yaml,17
vllm/v1/worker/xpu_worker.py,17
vllm/attention/__init__.py,17
tests/multimodal/test_cache.py,17
vllm/worker/openvino_worker.py,17
vllm/compilation/fix_functionalization.py,17
vllm/model_executor/models/midashenglm.py,17
cacheflow/master/scheduler.py,17
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w8a8_int8.py,17
tests/distributed/test_utils.py,17
vllm/v1/worker/gpu/input_batch.py,17
vllm/attention/ops/chunked_prefill_paged_decode.py,17
docs/source/contributing/model/multimodal.md,17
csrc/quantization/machete/generate.py,17
docs/source/dev/multimodal/multimodal_index.rst,17
vllm/v1/attention/backends/mla/indexer.py,17
docs/design/plugin_system.md,17
tests/v1/entrypoints/openai/test_completion.py,17
vllm/model_executor/models/glm4_moe_mtp.py,17
vllm/distributed/device_communicators/custom_all_reduce_utils.py,16
vllm/lora/peft_helper.py,16
tests/spec_decode/e2e/test_ngram_correctness.py,16
tests/entrypoints/openai/test_run_batch.py,16
requirements/rocm-build.txt,16
collect_env.py,16
tests/kernels/moe/test_flashinfer.py,16
vllm/model_executor/model_loader/__init__.py,16
vllm/entrypoints/openai/serving_classification.py,16
.buildkite/lm-eval-harness/test_lm_eval_correctness.py,16
vllm/model_executor/layers/quantization/kv_cache.py,16
vllm/compilation/fusion_attn.py,16
requirements-test.in,16
vllm/spec_decode/interfaces.py,16
vllm/attention/backends/placeholder_attn.py,16
vllm/model_executor/models/apertus.py,16
benchmarks/kernels/benchmark_lora.py,16
vllm/entrypoints/openai/serving_transcription.py,16
vllm/v1/attention/backends/mla/flashinfer_mla.py,16
requirements-tpu.txt,16
tests/quantization/test_torchao.py,16
tests/entrypoints/llm/test_encode.py,16
vllm/model_executor/model_loader/gguf_loader.py,16
tests/multi_step/test_correctness_async_llm.py,16
tests/models/test_llava_next.py,16
vllm/tracing.py,16
docs/features/quantization/quark.md,16
vllm/model_executor/guided_decoding/outlines_decoding.py,16
tests/lora/test_punica.py,16
vllm/model_executor/layers/quantization/input_quant_fp8.py,16
vllm/spec_decode/metrics.py,16
vllm/lora/ops/triton_ops/utils.py,16
examples/online_serving/openai_chat_completion_client_for_multimodal.py,16
vllm/model_executor/models/ernie45_vl_moe.py,16
tests/tpu/test_compilation.py,16
csrc/moe/moe_align_sum_kernels.cu,16
vllm/model_executor/layers/quantization/auto_round.py,16
tests/kernels/moe/modular_kernel_tools/common.py,16
vllm/worker/hpu_worker.py,16
.buildkite/scripts/hardware_ci/run-amd-test.sh,16
tests/lora/utils.py,16
vllm/attention/ops/triton_flash_attention.py,16
vllm/scripts.py,16
tests/test_sequence.py,16
requirements/xpu.txt,16
vllm/utils/torch_utils.py,16
vllm/lora/fully_sharded_layers.py,16
vllm/model_executor/models/terratorch.py,16
docs/community/meetups.md,16
tests/kernels/moe/test_batched_moe.py,16
tests/lora/test_qwen2vl.py,16
vllm/lora/punica.py,16
vllm/model_executor/layers/fused_moe/moe_align_block_size.py,15
.buildkite/nightly-benchmarks/scripts/run-performance-benchmarks.sh,15
tests/kernels/moe/test_modular_kernel_combinations.py,15
tests/entrypoints/llm/test_accuracy.py,15
vllm/transformers_utils/tokenizer_group/__init__.py,15
tests/entrypoints/openai/test_basic.py,15
vllm/distributed/kv_events.py,15
vllm/env_override.py,15
vllm/entrypoints/cli/main.py,15
vllm/model_executor/models/deepseek_eagle.py,15
vllm/model_executor/layers/fused_moe/cpu_fused_moe.py,15
vllm/v1/worker/gpu/spec_decode/eagle.py,15
tests/plugins/vllm_add_dummy_model/vllm_add_dummy_model/my_gemma_embedding.py,15
benchmarks/kernels/benchmark_grouped_gemm_cutlass.py,15
tests/test_cache_block_hashing.py,15
vllm/model_executor/models/llama4_eagle.py,15
tests/kernels/test_layernorm.py,15
vllm/model_executor/layers/quantization/squeezellm.py,15
docs/deployment/k8s.md,15
vllm/device_allocator/cumem.py,15
vllm/model_executor/warmup/deep_gemm_warmup.py,15
tests/compile/piecewise/test_full_cudagraph.py,15
docs/source/serving/distributed_serving.rst,15
csrc/cpu/cpu_types_x86.hpp,15
vllm/model_executor/models/step3_text.py,15
vllm/assets/image.py,15
docs/source/models/generative_models.md,15
vllm/model_executor/layers/mla.py,15
vllm/transformers_utils/configs/mistral.py,15
tests/models/language/pooling/test_gte.py,15
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a16_24.py,15
tests/kernels/moe/test_block_fp8.py,15
vllm/transformers_utils/tokenizer_group/ray_tokenizer_group.py,15
tests/v1/spec_decode/test_tree_attention.py,15
docs/source/features/reasoning_outputs.md,15
.github/workflows/lint-and-deploy.yaml,15
vllm/worker/pooling_model_runner.py,15
vllm/v1/engine/mm_input_cache.py,15
.github/workflows/reminder_comment.yml,15
Dockerfile.ppc64le,15
vllm/model_executor/model_loader/tensorizer_loader.py,15
tests/kernels/moe/test_nvfp4_moe.py,15
vllm/model_executor/model_loader/neuron.py,15
vllm/v1/core/sched/interface.py,15
tests/entrypoints/openai/test_serving_engine.py,15
vllm/model_executor/layers/quantization/gptq_marlin_24.py,15
vllm/config/utils.py,15
docs/serving/expert_parallel_deployment.md,15
cacheflow/models/attention.py,15
csrc/quantization/cutlass_w8a8/scaled_mm_c3x.cu,15
vllm/reasoning/__init__.py,15
cacheflow/models/opt.py,15
tests/plugins_tests/test_platform_plugins.py,15
docs/mkdocs/hooks/generate_examples.py,15
docs/source/serving/distributed_serving.md,15
tests/lora/test_lora_checkpoints.py,15
tests/compile/test_sequence_parallelism.py,15
.buildkite/run-tpu-v1-test.sh,15
tests/entrypoints/openai/test_score.py,15
docker/Dockerfile.xpu,15
docs/features/spec_decode.md,15
tests/v1/e2e/test_async_scheduling.py,14
tests/kernels/core/test_pos_encoding.py,14
vllm/v1/sample/tpu/metadata.py,14
vllm/model_executor/layers/quantization/ptpc_fp8.py,14
csrc/quantization/compressed_tensors/int8_quant_kernels.cu,14
tests/entrypoints/llm/test_chat.py,14
vllm/entrypoints/responses_utils.py,14
tests/v1/kv_connector/unit/test_multi_connector.py,14
docs/source/getting_started/cpu-installation.rst,14
tests/worker/test_encoder_decoder_model_runner.py,14
tests/lora/test_baichuan.py,14
examples/offline_inference/eagle.py,14
.github/workflows/yapf.yml,14
vllm/model_executor/models/minimax_m2.py,14
tests/quantization/test_register_quantization_config.py,14
tests/compile/test_pass_manager.py,14
tests/spec_decode/e2e/test_compatibility.py,14
docs/source/serving/offline_inference.md,14
tests/v1/engine/test_engine_args.py,14
vllm/model_executor/__init__.py,14
csrc/dispatch_utils.h,14
vllm/lora/ops/triton_ops/lora_shrink_op.py,14
vllm/executor/openvino_executor.py,14
tests/distributed/test_context_parallel.py,14
vllm/model_executor/layers/quantization/quark/schemes/quark_w8a8_fp8.py,14
vllm/model_executor/layers/mamba/mamba_utils.py,14
tests/tracing/test_tracing.py,14
docs/getting_started/installation/README.md,14
vllm/model_executor/models/decilm.py,14
.buildkite/nightly-benchmarks/README.md,14
tests/worker/test_model_input.py,14
tests/kernels/test_int8_quant.py,14
tests/models/language/pooling/test_jina.py,14
vllm/model_executor/models/mimo_mtp.py,14
tests/models/decoder_only/language/test_models.py,14
vllm/v1/attention/backends/short_conv_attn.py,14
vllm/worker/cpu_enc_dec_model_runner.py,14
tests/v1/kv_connector/unit/test_remote_decode_lifecycle.py,14
.buildkite/lm-eval-harness/configs/models-small.txt,14
vllm/reasoning/gptoss_reasoning_parser.py,14
tests/compile/distributed/test_fusions_e2e.py,14
vllm/v1/cudagraph_dispatcher.py,14
tests/kernels/moe/test_deepgemm.py,14
vllm/model_executor/layers/quantization/kernels/mixed_precision/__init__.py,14
docs/source/serving/multimodal_inputs.md,14
vllm/model_executor/models/lfm2_moe.py,14
tests/entrypoints/openai/test_cli_args.py,14
vllm/model_executor/models/moonvit.py,14
tests/lora/test_add_lora.py,14
vllm/distributed/kv_transfer/kv_pipe/mooncake_pipe.py,14
docs/models/generative_models.md,14
vllm/v1/structured_output/request.py,14
tests/v1/tpu/test_sampler.py,14
vllm/distributed/device_communicators/xpu_communicator.py,14
Dockerfile.openvino,14
tests/distributed/test_basic_distributed_correctness.py,14
vllm/worker/utils.py,14
tests/lora/test_gemma.py,14
docs/design/metrics.md,14
vllm/entrypoints/openai/tool_parsers/granite_tool_parser.py,14
tests/lora/test_utils.py,14
tests/entrypoints/openai/test_lora_adapters.py,14
tests/v1/test_serial_utils.py,14
vllm/model_executor/layers/quantization/kernels/scaled_mm/__init__.py,14
tests/compile/test_async_tp.py,14
vllm/model_executor/layers/mamba/linear_attn.py,14
tests/kernels/test_encoder_decoder_attn.py,14
vllm/v1/spec_decode/metrics.py,14
vllm/entrypoints/openai/tool_parsers/jamba_tool_parser.py,14
tests/entrypoints/openai/test_serving_responses.py,14
vllm/transformers_utils/s3_utils.py,14
vllm/entrypoints/cli/openai.py,14
vllm/v1/worker/tpu_input_batch.py,14
vllm/model_executor/models/qwen3_next_mtp.py,14
tests/spec_decode/e2e/test_medusa_correctness.py,14
tests/entrypoints/openai/test_prompt_validation.py,14
tests/models/embedding/vision_language/test_llava_next.py,14
docs/source/contributing/overview.md,14
tests/model_executor/test_guided_processors.py,14
vllm/scalar_type.py,14
.buildkite/check-wheel-size.py,14
cacheflow/models/model_utils.py,14
vllm/model_executor/layers/mamba/ops/ssd_combined.py,13
vllm/model_executor/layers/quantization/aqlm.py,13
tests/models/multimodal/generation/vlm_utils/types.py,13
docs/features/nixl_connector_usage.md,13
tests/test_regression.py,13
csrc/moe/marlin_moe_ops.cu,13
tests/kernels/moe/modular_kernel_tools/mk_objects.py,13
vllm/engine/output_processor/stop_checker.py,13
vllm/reasoning/basic_parsers.py,13
vllm/v1/executor/ray_executor.py,13
vllm/lora/layers/base_linear.py,13
tests/compile/backend.py,13
tests/entrypoints/openai/test_completion_with_prompt_embeds.py,13
vllm/distributed/device_communicators/cuda_wrapper.py,13
tests/v1/kv_offload/test_cpu_offloading.py,13
vllm/v1/engine/mm_input_mapper.py,13
docker/Dockerfile.nightly_torch,13
vllm/model_executor/models/phi4mm_audio.py,13
vllm/v1/core/sched/utils.py,13
vllm/entrypoints/openai/rpc/server.py,13
tests/v1/generation/test_batch_invariance.py,13
vllm/compilation/counter.py,13
tests/models/multimodal/processing/test_llava_next.py,13
tests/v1/attention/test_sparse_mla_backends.py,13
tools/profiler/visualize_layerwise_profile.py,13
vllm/entrypoints/openai/tool_parsers/granite_20b_fc_tool_parser.py,13
vllm/v1/worker/gpu/states.py,13
simple_server.py,13
vllm/executor/xpu_executor.py,13
tests/models/multimodal/processing/test_llava_onevision.py,13
vllm/attention/layers/chunked_local_attention.py,13
tests/kernels/attention/test_mha_attn.py,13
docs/features/quantization/README.md,13
tests/entrypoints/openai/test_openai_schema.py,13
vllm/v1/worker/dp_utils.py,13
vllm/model_executor/models/longcat_flash.py,13
cacheflow/sampling_params.py,13
benchmarks/kernels/deepgemm/benchmark_fp8_block_dense_gemm.py,13
