entity,soc
vllm/benchmarks/serve.py,4125
vllm/model_executor/model_loader/default_loader.py,4124
vllm/benchmarks/throughput.py,4124
tests/entrypoints/openai/test_shutdown.py,4124
vllm/v1/structured_output/backend_guidance.py,4123
vllm/executor/msgspec_utils.py,4121
use_existing_torch.py,4119
tests/basic_correctness/test_cpu_offload.py,4119
benchmarks/backend_request_func.py,4118
vllm/transformers_utils/tokenizer_base.py,4113
vllm/transformers_utils/configs/chatglm.py,4108
vllm/compilation/monitor.py,4108
vllm/entrypoints/openai/tool_parsers/deepseekv3_tool_parser.py,4107
cmake/hipify.py,4106
vllm/reasoning/qwen3_reasoning_parser.py,4104
vllm/model_executor/models/phi3.py,4102
vllm/spec_decode/spec_decode_worker.py,4099
tests/entrypoints/llm/test_accuracy.py,4097
vllm/transformers_utils/tokenizers/__init__.py,4095
tests/weight_loading/test_weight_loading.py,4094
vllm/assets/audio.py,4093
tests/detokenizer/test_stop_strings.py,4092
tests/models/multimodal/generation/test_phi4mm.py,4091
tests/v1/e2e/test_cascade_attention.py,4090
vllm/model_executor/layers/quantization/gptq_bitblas.py,4089
tests/kernels/attention/test_merge_attn_states.py,4089
vllm/model_executor/layers/quantization/bitblas.py,4088
tests/entrypoints/openai/test_run_batch.py,4088
tests/models/multimodal/generation/test_granite_speech.py,4087
tests/models/language/generation/test_common.py,4087
tests/quantization/test_cpu_offload.py,4086
vllm/model_executor/models/fairseq2_llama.py,4084
vllm/model_executor/layers/quantization/kv_cache.py,4084
vllm/model_executor/layers/fused_moe/moe_permute_unpermute.py,4084
tests/tool_use/test_chat_completion_request_validations.py,4083
vllm/reasoning/deepseek_r1_reasoning_parser.py,4082
tests/entrypoints/openai/test_completion_with_function_calling.py,4082
vllm/v1/engine/coordinator.py,4081
vllm/model_executor/layers/quantization/compressed_tensors/schemes/__init__.py,4081
tests/models/multimodal/generation/test_qwen2_vl.py,4080
vllm/triton_utils/__init__.py,4077
vllm/model_executor/layers/quantization/utils/gptq_utils.py,4075
vllm/model_executor/layers/quantization/utils/int8_utils.py,4073
tests/tpu/test_compilation.py,4071
tests/entrypoints/llm/test_collective_rpc.py,4069
vllm/model_executor/models/glm.py,4068
vllm/attention/ops/triton_flash_attention.py,4068
tests/tokenization/test_tokenizer.py,4068
tests/kv_transfer/test_lookup_buffer.py,4067
tests/kernels/moe/test_moe_permute_unpermute.py,4066
tests/entrypoints/offline_mode/test_offline_mode.py,4066
tests/distributed/test_same_node.py,4066
vllm/model_executor/layers/quantization/utils/marlin_utils_test_24.py,4063
vllm/assets/image.py,4063
vllm/lora/punica_wrapper/punica_selector.py,4062
vllm/entrypoints/cli/main.py,4062
vllm/transformers_utils/processors/ovis.py,4061
vllm/v1/structured_output/backend_types.py,4059
tests/entrypoints/openai/test_chat_echo.py,4059
tests/lora/test_peft_helper.py,4058
vllm/v1/structured_output/request.py,4057
vllm/attention/ops/flashmla.py,4055
vllm/entrypoints/cli/benchmark/main.py,4054
vllm/v1/core/sched/interface.py,4052
vllm/model_executor/layers/quantization/torchao.py,4052
vllm/transformers_utils/chat_templates/registry.py,4051
vllm/attention/ops/rocm_aiter_mla.py,4050
tests/models/language/pooling/embed_utils.py,4050
vllm/transformers_utils/processors/__init__.py,4047
vllm/compilation/counter.py,4044
vllm/attention/ops/triton_decode_attention.py,4041
tests/v1/tpu/test_basic.py,4039
tests/tpu/test_quantization_accuracy.py,4039
tests/models/multimodal/pooling/test_dse_qwen2_vl.py,4039
vllm/model_executor/layers/quantization/utils/marlin_utils_fp4.py,4037
vllm/model_executor/layers/quantization/auto_round.py,4036
vllm/entrypoints/cli/run_batch.py,4035
vllm/model_executor/models/keye.py,4034
tests/v1/test_serial_utils.py,4033
vllm/lora/punica_wrapper/punica_tpu.py,4032
tests/entrypoints/openai/test_oot_registration.py,4032
tests/v1/tpu/test_perf.py,4030
vllm/model_executor/layers/quantization/kernels/mixed_precision/bitblas.py,4028
vllm/entrypoints/cli/types.py,4026
vllm/entrypoints/cli/collect_env.py,4026
vllm/compilation/sequence_parallelism.py,4026
vllm/model_executor/layers/fused_moe/moe_pallas.py,4023
vllm/lora/ops/triton_ops/utils.py,4019
tests/models/multimodal/generation/test_pixtral.py,4019
tests/distributed/test_multi_node_assignment.py,4017
tests/entrypoints/openai/test_chunked_prompt.py,4015
vllm/attention/ops/rocm_aiter_paged_attn.py,4011
tools/check_spdx_header.py,4011
tests/test_scalartype.py,4011
vllm/triton_utils/importing.py,4008
tests/models/multimodal/generation/test_whisper.py,4007
vllm/transformers_utils/configs/deepseek_vl2.py,4006
tests/multimodal/test_inputs.py,4005
vllm/entrypoints/openai/tool_parsers/phi4mini_tool_parser.py,4004
tests/kernels/core/test_rotary_embedding.py,4003
vllm/attention/utils/fa_utils.py,4002
tests/engine/test_short_mm_context.py,4001
benchmarks/cutlass_benchmarks/w8a8_benchmarks.py,4001
vllm/v1/executor/ray_distributed_executor.py,3999
vllm/model_executor/layers/quantization/awq_triton.py,3998
tests/quantization/test_experts_int8.py,3994
tests/distributed/test_pipeline_partition.py,3994
vllm/model_executor/layers/quantization/utils/bitblas_utils.py,3993
tests/distributed/test_torchrun_example.py,3992
vllm/model_executor/model_loader/runai_streamer_loader.py,3988
vllm/version.py,3984
tests/kernels/mamba/test_causal_conv1d.py,3984
tests/tool_use/conftest.py,3983
vllm/distributed/kv_events.py,3982
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a16_nvfp4.py,3981
tests/plugins/vllm_add_dummy_model/vllm_add_dummy_model/__init__.py,3981
vllm/model_executor/layers/quantization/utils/__init__.py,3980
tests/models/multimodal/generation/vlm_utils/custom_inputs.py,3979
vllm/model_executor/layers/quantization/kernels/mixed_precision/allspark.py,3978
tests/plugins/vllm_add_dummy_platform/setup.py,3977
vllm/v1/core/sched/utils.py,3973
vllm/lora/ops/torch_ops/lora_ops.py,3973
vllm/lora/ops/torch_ops/__init__.py,3973
tests/kernels/attention/test_flashinfer.py,3973
tests/kernels/attention/test_flash_attn.py,3973
tests/quantization/test_ipex_quant.py,3972
vllm/model_executor/layers/fused_moe/moe_torch_iterative.py,3971
vllm/compilation/noop_elimination.py,3971
tests/kernels/quantization/test_triton_scaled_mm.py,3970
tests/multimodal/utils.py,3969
vllm/model_executor/layers/lightning_attn.py,3968
vllm/logging_utils/formatter.py,3968
tests/test_embedded_commit.py,3968
vllm/model_executor/model_loader/sharded_state_loader.py,3966
vllm/transformers_utils/configs/falcon.py,3964
tests/kernels/attention/test_cascade_flash_attn.py,3963
vllm/transformers_utils/__init__.py,3962
tests/vllm_test_utils/setup.py,3962
tests/plugins/vllm_add_dummy_model/setup.py,3961
tests/distributed/test_distributed_oot.py,3961
tests/plugins/vllm_add_dummy_platform/vllm_add_dummy_platform/dummy_attention_backend.py,3960
examples/offline_inference/audio_language.py,3960
vllm/distributed/kv_transfer/kv_transfer_state.py,3956
tests/entrypoints/llm/test_gpu_utilization.py,3956
vllm/model_executor/layers/sampler.py,3954
tests/kernels/allclose_default.py,3953
tests/distributed/test_ca_buffer_sharing.py,3951
vllm/entrypoints/openai/tool_parsers/llama4_pythonic_tool_parser.py,3947
tests/kernels/core/test_fused_quant_layernorm.py,3945
vllm/v1/sample/tpu/sampler.py,3940
tests/models/multimodal/generation/vlm_utils/builders.py,3940
vllm/model_executor/models/voxtral.py,3936
vllm/distributed/device_communicators/cpu_communicator.py,3935
benchmarks/kernels/benchmark_lora.py,3933
vllm/v1/metrics/prometheus.py,3931
vllm/attention/ops/triton_merge_attn_states.py,3931
tests/models/quantization/test_awq.py,3931
vllm/benchmarks/latency.py,3927
tests/kernels/quantization/test_machete_mm.py,3923
vllm/utils/__init__.py,3918
tests/entrypoints/test_api_server_process_manager.py,3918
vllm/v1/sample/tpu/metadata.py,3916
vllm/v1/spec_decode/metrics.py,3915
vllm/transformers_utils/configs/kimi_vl.py,3906
vllm/lora/resolver.py,3904
vllm/lora/ops/triton_ops/lora_kernel_metadata.py,3903
tests/distributed/conftest.py,3903
vllm/worker/cpu_model_runner.py,3900
vllm/v1/metrics/ray_wrappers.py,3898
vllm/distributed/kv_transfer/kv_lookup_buffer/mooncake_store.py,3898
vllm/plugins/lora_resolvers/filesystem_resolver.py,3896
vllm/compilation/torch25_custom_graph_pass.py,3896
benchmarks/benchmark_prioritization.py,3892
vllm/attention/ops/merge_attn_states.py,3891
vllm/v1/metrics/reader.py,3890
vllm/logging_utils/dump_input.py,3887
vllm/entrypoints/ssl.py,3887
benchmarks/cutlass_benchmarks/sparse_benchmarks.py,3887
tests/lora/test_resolver.py,3886
tools/enforce_regex_import.py,3884
vllm/attention/backends/flash_attn.py,3869
examples/offline_inference/multilora_inference.py,3837
vllm/model_executor/models/nano_nemotron_vl.py,3814
benchmarks/benchmark_throughput.py,3804
vllm/model_executor/models/ernie45_vl.py,3786
vllm/attention/backends/rocm_flash_attn.py,3781
examples/offline_inference/lora_with_quantization_inference.py,3771
benchmarks/kernels/benchmark_rmsnorm.py,3770
vllm/model_executor/models/gpt_oss.py,3758
benchmarks/fused_kernels/layernorm_rms_benchmarks.py,3756
tests/compile/test_fusion_attn.py,3747
vllm/model_executor/models/hunyuan_v1.py,3741
vllm/model_executor/models/florence2.py,3733
vllm/model_executor/models/step3_vl.py,3729
benchmarks/kernels/utils.py,3725
vllm/inputs/registry.py,3720
tests/spec_decode/utils.py,3720
vllm/model_executor/models/phi3_small.py,3709
tests/samplers/test_sampler.py,3709
benchmarks/benchmark_latency.py,3709
vllm/v1/attention/backends/flex_attention.py,3673
tests/v1/sample/test_logprobs.py,3666
tests/models/multimodal/generation/test_common.py,3644
vllm/worker/xpu_model_runner.py,3638
tests/kernels/attention/test_attention_selector.py,3638
vllm/worker/worker_base.py,3636
vllm/model_executor/models/interns1.py,3632
vllm/attention/backends/xformers.py,3620
vllm/model_executor/models/tarsier.py,3606
benchmarks/kernels/benchmark_moe.py,3605
tests/worker/test_model_runner.py,3583
vllm/engine/output_processor/multi_step.py,3564
vllm/model_executor/models/hyperclovax_vision.py,3553
vllm/model_executor/models/apertus.py,3548
vllm/model_executor/models/nemotron_vl.py,3540
vllm/model_executor/models/lfm2.py,3537
tests/spec_decode/test_spec_decode_worker.py,3533
vllm/lora/layers.py,3528
vllm/model_executor/models/seed_oss.py,3524
benchmarks/benchmark_serving.py,3515
vllm/model_executor/models/glm4_moe.py,3511
tests/v1/tpu/worker/test_tpu_model_runner.py,3511
vllm/model_executor/models/step3_text.py,3510
vllm/model_executor/models/bart.py,3509
vllm/model_executor/models/bailing_moe.py,3506
vllm/spec_decode/draft_model_runner.py,3489
vllm/model_executor/models/exaone4.py,3485
vllm/model_executor/models/dots1.py,3480
vllm/model_executor/models/dots_ocr.py,3477
vllm/worker/enc_dec_model_runner.py,3472
vllm/model_executor/models/ovis2_5.py,3466
tests/v1/attention/utils.py,3466
tests/v1/test_oracle.py,3459
vllm/worker/multi_step_model_runner.py,3457
tests/spec_decode/test_multi_step_worker.py,3452
tests/core/test_scheduler.py,3445
vllm/model_executor/models/ernie45_moe.py,3444
vllm/model_executor/models/nemotron_h.py,3436
tests/samplers/test_rejection_sampler.py,3432
vllm/v1/core/single_type_kv_cache_manager.py,3429
tests/kernels/attention/test_mha_attn.py,3419
tests/plugins/vllm_add_dummy_platform/vllm_add_dummy_platform/__init__.py,3413
vllm/attention/backends/flashinfer.py,3411
tests/lora/test_lora_functions.py,3406
docs/mkdocs/hooks/generate_examples.py,3405
tests/kernels/attention/test_cache.py,3404
vllm/config/vllm.py,3402
tests/samplers/test_logprobs.py,3392
tests/models/multimodal/processing/test_llama4.py,3389
tests/kernels/moe/test_nvfp4_moe.py,3388
tests/lora/test_add_lora.py,3385
vllm/worker/cpu_worker.py,3379
vllm/spec_decode/multi_step_worker.py,3377
vllm/model_executor/layers/quantization/mxfp4.py,3374
vllm/engine/multiprocessing/client.py,3370
tests/kernels/attention/test_prefix_prefill.py,3364
vllm/v1/attention/backends/cpu_attn.py,3362
vllm/v1/attention/backends/rocm_aiter_fa.py,3358
tests/tool_use/test_tool_choice_required.py,3355
tests/v1/engine/conftest.py,3354
tests/lora/test_punica_ops.py,3347
vllm/model_executor/models/cohere2_vision.py,3340
vllm/model_executor/models/ernie45_vl_moe.py,3339
tests/v1/spec_decode/test_ngram.py,3338
tests/models/language/generation/test_mistral.py,3329
.pre-commit-config.yaml,3329
tests/v1/attention/test_attention_backends.py,3308
vllm/model_executor/models/gemma3n.py,3305
vllm/entrypoints/openai/serving_responses.py,3302
tests/kernels/attention/test_rocm_attention_selector.py,3300
tests/async_engine/test_async_llm_engine.py,3298
vllm/worker/tpu_model_runner.py,3295
vllm/attention/backends/torch_sdpa.py,3294
tests/kernels/attention/test_flashmla.py,3288
tests/metrics/test_metrics.py,3282
vllm/model_executor/sampling_metadata.py,3279
tests/entrypoints/openai/correctness/test_transcription_api_correctness.py,3277
tests/compile/test_async_tp.py,3276
vllm/engine/multiprocessing/engine.py,3275
tests/v1/attention/test_mla_backends.py,3265
tests/kernels/attention/test_triton_decode_attention.py,3265
tests/models/multimodal/processing/test_phi4mm.py,3264
tests/models/multimodal/processing/test_smolvlm.py,3263
tests/spec_decode/e2e/conftest.py,3262
vllm/model_executor/models/midashenglm.py,3257
vllm/model_executor/layers/rotary_embedding.py,3257
tests/entrypoints/openai/tool_parsers/test_llama4_pythonic_tool_parser.py,3257
tests/compile/test_silu_mul_quant_fusion.py,3255
vllm/model_executor/models/eagle.py,3250
vllm/worker/neuron_model_runner.py,3248
tests/models/quantization/test_fp8.py,3239
tests/compile/piecewise/test_full_cudagraph.py,3237
tests/compile/test_sequence_parallelism.py,3236
tests/entrypoints/openai/test_completion.py,3230
docs/mkdocs/hooks/url_schemes.py,3230
vllm/config/compilation.py,3222
tests/models/multimodal/processing/test_tensor_schema.py,3222
tests/entrypoints/openai/test_embedding.py,3219
vllm/worker/cache_engine.py,3212
tests/core/utils.py,3212
tests/test_utils.py,3211
tests/kernels/quantization/test_block_fp8.py,3211
vllm/v1/attention/backends/rocm_attn.py,3210
vllm/model_executor/models/qwen3_next_mtp.py,3194
tests/models/language/pooling/test_nomic_max_model_len.py,3189
tests/models/multimodal/processing/test_minimax_vl_01.py,3186
vllm/model_executor/model_loader/gguf_loader.py,3177
vllm/model_executor/models/arcee.py,3176
vllm/model_executor/models/teleflm.py,3174
tests/models/multimodal/pooling/test_intern_vit.py,3167
vllm/v1/spec_decode/medusa.py,3159
benchmarks/kernels/benchmark_marlin.py,3158
docs/mkdocs/hooks/remove_announcement.py,3155
vllm/model_executor/model_loader/base_loader.py,3154
tests/kernels/quantization/test_cutlass_scaled_mm.py,3154
vllm/spec_decode/batch_expansion.py,3150
tests/models/test_vision.py,3140
tests/v1/kv_connector/unit/test_remote_decode_lifecycle.py,3137
vllm/model_executor/models/longcat_flash.py,3135
vllm/v1/attention/backends/mla/flashmla_sparse.py,3134
tests/test_cache_block_hashing.py,3134
tests/kernels/mamba/test_mamba_ssm_ssd.py,3132
vllm/model_executor/layers/fused_moe/config.py,3131
vllm/lora/ops/triton_ops/lora_shrink_op.py,3131
vllm/lora/ops/triton_ops/lora_expand_op.py,3131
vllm/config/multimodal.py,3131
vllm/worker/xpu_worker.py,3129
tests/kernels/quantization/test_marlin_gemm.py,3129
vllm/model_executor/models/phi4_multimodal.py,3127
tests/quantization/test_gptq_dynamic.py,3127
tests/v1/kv_connector/unit/test_remote_prefill_lifecycle.py,3121
tests/entrypoints/openai/correctness/test_lmeval.py,3116
vllm/spec_decode/util.py,3111
tests/spec_decode/test_batch_expansion.py,3109
tests/models/language/pooling/test_truncation_control.py,3107
tests/entrypoints/openai/test_openai_schema.py,3105
vllm/distributed/kv_transfer/__init__.py,3103
vllm/compilation/activation_quant_fusion.py,3102
tests/core/block/test_prefix_caching_block.py,3102
tests/models/language/pooling/test_scoring.py,3100
vllm/worker/model_runner_base.py,3096
tests/v1/sample/test_sampling_params_e2e.py,3094
tests/tpu/lora/test_lora.py,3093
csrc/moe/marlin_moe_wna16/generate_kernels.py,3093
tests/entrypoints/openai/test_transcription_validation.py,3091
vllm/model_executor/models/glm4_moe_mtp.py,3090
tests/kernels/moe/test_deepep_deepgemm_moe.py,3090
tests/v1/shutdown/test_startup_error.py,3089
tests/v1/shutdown/test_forward_error.py,3089
tests/kernels/core/test_activation.py,3089
tests/core/test_chunked_prefill_scheduler.py,3089
vllm/v1/spec_decode/ngram_proposer.py,3088
vllm/model_executor/models/ernie_mtp.py,3088
tests/worker/test_model_input.py,3088
tests/kernels/core/test_layernorm.py,3088
tests/v1/shutdown/test_delete.py,3087
vllm/env_override.py,3086
tests/entrypoints/openai/test_chat_with_tool_reasoning.py,3085
tests/v1/e2e/test_correctness_sliding_window.py,3084
csrc/quantization/gptq_marlin/generate_kernels.py,3083
tests/v1/spec_decode/test_max_len.py,3082
vllm/config/parallel.py,3081
tests/v1/tpu/test_mha_attn.py,3081
tests/plugins_tests/test_scheduler_plugins.py,3080
tests/models/multimodal/generation/test_interleaved.py,3077
tests/kernels/core/test_uva.py,3076
tests/v1/sample/test_logprobs_e2e.py,3074
tests/tpu/test_moe_pallas.py,3071
vllm/entrypoints/openai/speech_to_text.py,3068
vllm/engine/output_processor/single_step.py,3068
