module,revisions,code
tests/kernels/moe/test_routing.py,2,295
tests/plugins/vllm_add_dummy_platform/vllm_add_dummy_platform/dummy_custom_ops.py,2,9
vllm/entrypoints/pooling/score/utils.py,2,195
tests/kernels/quantization/test_allspark_gemm.py,2,102
.buildkite/performance-benchmarks/tests/serving-tests-cpu.json,2,283
docs/getting_started/installation/cpu.s390x.inc.md,2,75
.buildkite/lm-eval-harness/configs/Mixtral-8x7B-Instruct-v0.1.yaml,2,10
examples/pooling/score/qwen3_reranker_online.py,2,27
tests/v1/e2e/test_async_spec_decode.py,2,87
vllm/distributed/kv_transfer/kv_connector/v1/example_connector.py,2,284
examples/tool_chat_template_hermes.jinja,2,127
vllm/model_executor/layers/fla/ops/kda.py,2,1180
docs/benchmarking/cli.md,2,780
tests/lora/test_qwen3moe_tp.py,2,76
csrc/quantization/gptq/compat.cuh,2,46
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Block-marlin.yaml,2,7
vllm/transformers_utils/processors/bagel.py,2,46
examples/tool_chat_template_mistral_parallel.jinja,2,91
vllm/v1/attention/ops/triton_unified_attention.py,2,830
tests/distributed/test_torchrun_example_moe.py,2,50
csrc/cpu/sgl-kernels/vec.h,2,245
tests/evals/gsm8k/configs/Qwen3-30B-A3B-NVFP4.yaml,2,5
tests/evals/gsm8k/configs/Llama-3-8B-Instruct-nonuniform-CT.yaml,2,5
docs/design/lora_resolver_plugins.md,2,168
.buildkite/lm-eval-harness/configs/Qwen2-57B-A14-Instruct.yaml,2,10
tools/vllm-rocm/pin_rocm_dependencies.py,2,119
csrc/cpu/cpu_types_scalar.hpp,2,355
docs/design/torch_compile_multimodal.md,2,71
tests/reasoning/test_ernie45_reasoning_parser.py,2,102
csrc/cpu/micro_gemm/cpu_micro_gemm_amx.hpp,2,225
vllm/profiler/wrapper.py,2,189
vllm/compilation/post_cleanup.py,2,8
vllm/v1/worker/workspace.py,2,128
vllm/multimodal/processing/context.py,2,386
tests/v1/e2e/test_lora_with_spec_decode.py,2,93
vllm/transformers_utils/configs/afmoe.py,2,75
tests/plugins/prithvi_io_processor_plugin/setup.py,2,11
tests/cuda/test_cuda_context.py,2,55
.buildkite/lm-eval-harness/configs/Meta-Llama-3-70B-Instruct-FBGEMM-nonuniform.yaml,2,10
csrc/quantization/machete/Readme.md,2,32
docs/contributing/ci/failures.md,2,81
tools/profiler/nsys_profile_tools/README.md,2,130
.buildkite/lm-eval-harness/configs/Meta-Llama-4-Maverick-17B-128E-Instruct-FP8-MM.yaml,2,9
examples/tool_chat_template_toolace.jinja,2,59
tests/evals/gpt_oss/conftest.py,2,8
tests/v1/metrics/test_metrics_reader.py,2,107
vllm/tool_parsers/kimi_k2_tool_parser.py,2,440
tests/entrypoints/openai/test_uds.py,2,29
vllm/v1/worker/gpu/sample/logprob.py,2,115
docker/versions.json,2,92
tests/models/multimodal/processing/test_gemma3.py,2,110
docs/usage/faq.md,2,23
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-FBGEMM-nonuniform.yaml,2,10
.buildkite/test_areas/pytorch.yaml,2,32
vllm/model_executor/layers/pooler/common.py,2,19
tests/tokenizers_/test_detokenize.py,2,191
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-CT-Block-deepgemm-deepep-ll.yaml,2,8
docs/deployment/integrations/llmaz.md,2,3
tests/entrypoints/test_grpc_server.py,2,299
csrc/cpu/micro_gemm/cpu_micro_gemm_vec.hpp,2,110
vllm/model_executor/layers/attention/chunked_local_attention.py,2,111
examples/tool_chat_template_llama4_pythonic.jinja,2,98
vllm/v1/worker/gpu/spec_decode/__init__.py,2,12
docs/cli/bench/sweep/plot_pareto.md,2,5
.buildkite/scripts/run-prime-rl-test.sh,2,39
csrc/moe/moe_wna16_utils.h,2,164
vllm/distributed/eplb/policy/abstract.py,2,15
tests/entrypoints/openai/test_sparse_tensor_validation.py,2,173
csrc/moe/permute_unpermute_kernels/dispatch.h,2,50
vllm/model_executor/layers/fused_moe/router/fused_topk_router.py,2,131
docs/contributing/vulnerability_management.md,2,45
tests/v1/kv_offload/test_worker.py,2,113
tests/evals/gsm8k/configs/Qwen2.5-VL-3B-Instruct-FP8-dynamic.yaml,2,5
vllm/distributed/ec_transfer/ec_transfer_state.py,2,25
vllm/transformers_utils/processors/hunyuan_vl.py,2,172
tests/entrypoints/openai/utils.py,2,148
docs/governance/collaboration.md,2,27
vllm/v1/kv_offload/backend.py,2,30
tests/entrypoints/pooling/score/test_correctness_mteb.py,2,38
csrc/cpu/cpu_attn_amx.hpp,2,414
tools/ep_kernels/elastic_ep/install_eep_libraries.sh,2,61
csrc/quickreduce/quick_reduce_impl.cuh,2,487
examples/online_serving/disaggregated_encoder/disagg_1e1pd_example.sh,2,125
tests/model_executor/model_loader/fastsafetensors_loader/test_fastsafetensors_loader.py,2,19
tests/utils_/test_gc_utils.py,2,68
csrc/cub_helpers.h,2,17
vllm/v1/kv_offload/worker/worker.py,2,59
csrc/cpu/sgl-kernels/gemm_int8.cpp,2,334
vllm/model_executor/models/flex_olmo.py,2,98
tests/v1/engine/test_parallel_sampling.py,2,65
docs/mkdocs/hooks/generate_metrics.py,2,105
.buildkite/lm-eval-harness/configs/Qwen2-1.5B-Instruct-FP8W8.yaml,2,10
benchmarks/multi_turn/requirements.txt,2,6
tests/kernels/core/test_opcheck.py,2,6
examples/online_serving/disaggregated_encoder/disagg_1e1p1d_example.sh,2,154
docs/deployment/frameworks/modal.md,2,3
vllm/entrypoints/openai/translations/protocol.py,2,249
tests/models/multimodal/conftest.py,2,27
vllm/model_executor/models/glm4_moe_lite.py,2,478
examples/pooling/score/vision_score_api_online.py,2,54
tests/detokenizer/test_stop_string_while_stop_model_terminates.py,2,47
tests/v1/distributed/test_internal_lb_dp.py,2,546
vllm/model_executor/layers/fused_moe/routed_experts_capturer.py,2,211
tests/v1/ec_connector/unit/test_ec_example_connector.py,2,405
examples/pooling/score/vision_rerank_api_online.py,2,60
tests/kernels/quantization/test_nvfp4_qutlass.py,2,205
examples/offline_inference/disaggregated-prefill-v1/run.sh,2,7
vllm/model_executor/models/glm4_moe_lite_mtp.py,2,344
examples/online_serving/openai_chat_completion_client_with_tools_xlam.py,2,162
vllm/model_executor/layers/fused_moe/router/base_router.py,2,114
examples/online_serving/structured_outputs/pyproject.toml,2,7
vllm/v1/kv_offload/backends/cpu.py,2,44
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-nonuniform-compressed-tensors.yaml,2,10
tests/entrypoints/openai/responses/test_function_call_parsing.py,2,216
tests/kernels/test_shuffle_rows.py,2,139
examples/online_serving/openai_chat_completion_client_with_tools_xlam_streaming.py,2,193
examples/others/lmcache/disagg_prefill_lmcache_v1/disagg_vllm_launcher.sh,2,45
examples/online_serving/sagemaker-entrypoint.sh,2,12
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct.yaml,2,10
tests/quantization/test_cpu_wna16.py,2,17
docs/design/optimization_levels.md,2,50
.buildkite/test_areas/models_basic.yaml,2,55
tests/test_attention_backend_registry.py,2,103
vllm/v1/attention/ops/triton_prefill_attention.py,2,171
tests/tool_use/mistral/utils.py,2,23
vllm/v1/worker/cp_utils.py,2,46
vllm/tool_parsers/openai_tool_parser.py,2,93
tests/models/multimodal/generation/test_multimodal_gguf.py,2,148
csrc/cpu/micro_gemm/cpu_micro_gemm_impl.hpp,2,113
examples/online_serving/dashboards/perses/query_statistics.yaml,2,360
csrc/quantization/gptq/qdq_8.cuh,2,19
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-ModelOpt-triton.yaml,2,7
.buildkite/lm-eval-harness/configs/Minitron-4B-Base-FP8.yaml,2,10
tests/utils_/test_serial_utils.py,2,33
vllm/transformers_utils/configs/isaac.py,2,68
docs/deployment/frameworks/bentoml.md,2,3
vllm/model_executor/layers/rotary_embedding/dynamic_ntk_alpha_rope.py,2,29
tests/lora/test_deepseekv2_tp.py,2,71
tests/entrypoints/openai/parser/test_harmony_utils.py,2,933
vllm/model_executor/layers/quantization/utils/ocp_mx_utils.py,2,42
tests/v1/kv_connector/unit/test_example_connector.py,2,195
.github/ISSUE_TEMPLATE/config.yml,2,5
tests/entrypoints/openai/test_serving_tokens.py,2,229
.github/workflows/bc-lint.yml,2,26
.buildkite/test_areas/e2e_integration.yaml,2,39
csrc/cpu/cpu_attn_neon.hpp,2,306
vllm/entrypoints/serve/instrumentator/metrics.py,2,25
.buildkite/lm-eval-harness/configs/Qwen2.5-VL-3B-Instruct-FP8-dynamic.yaml,2,10
vllm/tool_parsers/mistral_tool_parser.py,2,461
vllm/entrypoints/openai/chat_completion/protocol.py,2,554
vllm/v1/worker/mamba_utils.py,2,179
vllm/v1/worker/gpu/buffer_utils.py,2,171
.buildkite/lm-eval-harness/configs/Meta-Llama-3.2-1B-Instruct-INT8-compressed-tensors.yaml,2,10
examples/tool_chat_template_deepseekr1.jinja,2,89
.buildkite/lm-eval-harness/configs/Meta-Llama-3-70B-Instruct.yaml,2,10
docs/features/batch_invariance.md,2,94
examples/online_serving/dashboards/grafana/performance_statistics.json,2,1405
vllm/transformers_utils/chat_templates/__init__.py,2,2
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Llama-4-Scout-Fp8-ModelOpt-triton.yaml,2,8
tests/evals/gsm8k/configs/Llama-3.2-1B-Instruct-INT8-CT.yaml,2,5
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-AutoFp8-deepgemm-deepep-ll.yaml,2,8
examples/offline_inference/metrics.py,2,33
csrc/quantization/machete/machete_collective_builder.cuh,2,26
csrc/quickreduce/quick_reduce.h,2,161
examples/template_baichuan.jinja,2,11
vllm/transformers_utils/processors/deepseek_ocr.py,2,330
csrc/quantization/marlin/sparse/common/mem.h,2,94
vllm/lora/ops/ipex_ops/__init__.py,2,2
vllm/model_executor/layers/pooler/seqwise/methods.py,2,68
tests/v1/kv_connector/unit/test_lmcache_connector.py,2,554
tools/check_repo.sh,2,9
.buildkite/lm-eval-harness/configs/Mixtral-8x7B-Instruct-v0.1-FP8.yaml,2,10
vllm/model_executor/layers/rotary_embedding/xdrope.py,2,123
docs/getting_started/installation/gpu.xpu.inc.md,2,61
vllm/entrypoints/openai/completion/protocol.py,2,401
csrc/cpu/sgl-kernels/common.h,2,177
vllm/transformers_utils/configs/flex_olmo.py,2,69
tests/v1/metrics/test_perf_metrics.py,2,586
csrc/cpu/sgl-kernels/gemm.h,2,226
vllm/lora/ops/ipex_ops/lora_ops.py,2,45
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-ModelOpt-vllm-cutlass.yaml,2,7
examples/tool_chat_template_granite.jinja,2,34
examples/tool_chat_template_mistral3.jinja,2,120
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-INT8-compressed-tensors.yaml,2,10
benchmarks/kernels/bench_nvfp4_gemm.py,2,153
vllm/model_executor/layers/quantization/compressed_tensors/__init__.py,2,0
benchmarks/benchmark_batch_invariance.py,2,278
tests/v1/entrypoints/openai/serving_responses/test_image.py,2,144
tests/config/draft_model_arch_groundtruth.json,2,87
tests/entrypoints/openai/responses/test_mcp_tools.py,2,274
docs/design/dbo.md,2,52
csrc/cutlass_extensions/cute_utils.cuh,2,46
vllm/entrypoints/openai/completion/api_router.py,2,83
tests/v1/entrypoints/openai/serving_responses/test_function_call.py,2,179
docs/deployment/integrations/kubeai.md,2,9
csrc/cutlass_extensions/vllm_numeric_conversion.cuh,2,712
vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_connector.py,2,1161
tests/v1/kv_connector/unit/test_decode_bench_connector.py,2,233
.buildkite/lm-eval-harness/configs/SparseLlama3.1_2of4_fp8_compressed.yaml,2,10
csrc/attention/dtype_fp8.cuh,2,31
vllm/model_executor/models/transformers/__init__.py,2,82
tests/entrypoints/pooling/score/test_offline.py,2,48
vllm/entrypoints/openai/translations/api_router.py,2,92
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-fi-cutlass.yaml,2,8
.buildkite/scripts/hardware_ci/run-npu-test.sh,2,132
tests/config/test_config_utils.py,2,114
vllm/entrypoints/serve/lora/protocol.py,2,8
csrc/quantization/w8a8/fp8/per_token_group_quant.cu,2,304
tests/detokenizer/test_disable_detokenization.py,2,19
vllm/attention/utils/kv_sharing_utils.py,2,23
vllm/model_executor/layers/fused_moe/router/grouped_topk_router.py,2,297
vllm/v1/kv_offload/arc_manager.py,2,158
docs/cli/.nav.yml,2,8
vllm/model_executor/layers/attention/static_sink_attention.py,2,214
tests/v1/ec_connector/integration/README.md,2,118
examples/online_serving/dashboards/perses/README.md,2,31
vllm/distributed/ec_transfer/ec_connector/base.py,2,77
csrc/quantization/gptq/qdq_3.cuh,2,112
docs/models/hardware_supported_models/xpu.md,2,55
docs/deployment/frameworks/triton.md,2,2
docs/governance/committers.md,2,155
benchmarks/kernels/bench_nvfp4_quant.py,2,158
tests/v1/test_outputs.py,2,81
tests/entrypoints/pooling/basic/test_truncation.py,1,77
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-ModelOpt-fi-cutlass.yaml,1,8
tests/models/language/generation_ppl_test/test_gemma.py,1,11
tests/v1/shutdown/conftest.py,1,17
tests/weight_loading/models-amd.txt,1,3
tests/entrypoints/sagemaker/test_sagemaker_stateful_sessions.py,1,119
examples/tool_chat_template_gemma3_pythonic.jinja,1,88
tests/plugins/lora_resolvers/test_hf_hub_resolver.py,1,78
tests/compile/test_graph_partition.py,1,75
tests/v1/kv_connector/unit/test_moriio_connector.py,1,420
examples/pooling/score/score_api_online.py,1,49
.buildkite/image_build/image_build.sh,1,45
vllm/entrypoints/serve/instrumentator/offline_docs.py,1,34
vllm/model_executor/layers/fused_moe/mori_prepare_finalize.py,1,88
tests/models/multimodal/generation/test_audioflamingo3.py,1,96
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Channel-marlin.yaml,1,7
requirements/kv_connectors_rocm.txt,1,2
.buildkite/test_areas/models_multimodal.yaml,1,68
vllm/entrypoints/anthropic/protocol.py,1,105
vllm/model_executor/layers/quantization/kernels/scaled_mm/flashinfer.py,1,42
vllm/config/model_arch.py,1,20
vllm/v1/worker/gpu/metrics/logits.py,1,35
tests/evals/gsm8k/configs/moe-refactor/config-test.txt,1,1
tests/kernels/moe/test_fused_topk.py,1,114
vllm/entrypoints/serve/instrumentator/health.py,1,18
tests/models/fixtures/mistral_small_3_chat.json,1,1
examples/offline_inference/async_llm_streaming.py,1,60
tests/multimodal/media/test_audio.py,1,52
examples/online_serving/disaggregated_serving/README.md,1,5
tests/multimodal/media/test_video.py,1,152
.buildkite/scripts/rerun-test.sh,1,12
docs/cli/json_tip.inc.md,1,6
examples/online_serving/chart-helm/values.schema.json,1,329
examples/offline_inference/kv_load_failure_recovery/run.sh,1,23
examples/online_serving/token_generation_client.py,1,41
vllm/tool_parsers/granite_tool_parser.py,1,198
vllm/tool_parsers/hunyuan_a13b_tool_parser.py,1,357
.buildkite/performance-benchmarks/tests/serving-tests-arm64-cpu.json,1,130
vllm/entrypoints/cli/benchmark/sweep.py,1,12
tests/tokenizers_/__init__.py,1,0
examples/online_serving/chart-helm/templates/deployment.yaml,1,128
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-ModelOpt-marlin.yaml,1,7
examples/online_serving/elastic_ep/bench.sh,1,53
vllm/tool_parsers/llama4_pythonic_tool_parser.py,1,270
tests/distributed/test_eplb_fused_moe_layer_dep_nvfp4.py,1,230
vllm/tokenizers/grok2.py,1,375
tests/entrypoints/pooling/classify/test_offline.py,1,49
vllm/model_executor/models/glm_ocr.py,1,298
vllm/multimodal/media/audio.py,1,58
tests/v1/core/test_kv_cache_metrics.py,1,159
tests/models/fixtures/pixtral_chat.json,1,1
tools/ep_kernels/elastic_ep/eep_nvshmem.patch,1,48
csrc/attention/mla/cutlass_sm100_mla/kernel/sm100_fmha_mla_reduction.hpp,1,137
examples/template_teleflm.jinja,1,12
tests/config/base_model_arch_groundtruth.json,1,359
csrc/cache_kernels_fused.cu,1,206
vllm/model_executor/layers/pooler/abstract.py,1,22
examples/pooling/embed/vision_embedding_offline.py,1,64
vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_common.py,1,228
vllm/tool_parsers/jamba_tool_parser.py,1,242
tests/quantization/fp_quant.py,1,18
vllm/entrypoints/sagemaker/__init__.py,1,0
vllm/grpc/vllm_engine.proto,1,111
csrc/quantization/utils.cuh,1,43
examples/template_chatml.jinja,1,2
tests/utils_/test_system_utils.py,1,13
examples/tool_chat_template_xlam_llama.jinja,1,70
tests/weight_loading/models-large-amd.txt,1,3
tests/utils_/test_network_utils.py,1,85
examples/online_serving/chart-helm/templates/job.yaml,1,41
examples/offline_inference/rlhf_online_quant.py,1,84
tests/multimodal/test_embedding_shape_validation_unit.py,1,138
examples/pooling/score/vision_reranker_offline.py,1,126
vllm/entrypoints/openai/models/protocol.py,1,10
tests/entrypoints/openai/test_render.py,1,153
docker/docker-bake.hcl,1,49
vllm/model_executor/models/lfm2_siglip2.py,1,373
vllm/renderers/registry.py,1,63
.buildkite/test_areas/plugins.yaml,1,27
tests/quantization/test_gptq_v2.py,1,62
examples/pooling/score/template/nemotron-rerank.jinja,1,2
tests/benchmarks/test_bench_startup.py,1,13
benchmarks/kernels/cpu/benchmark_cpu_fused_moe.py,1,141
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-BF16-fi-cutlass.yaml,1,7
csrc/cumem_allocator_compat.h,1,71
tests/distributed/test_multiproc_executor.py,1,265
examples/online_serving/elastic_ep/scale.py,1,36
tests/models/language/pooling/test_head_dtype.py,1,38
vllm/tool_parsers/qwen3xml_tool_parser.py,1,892
docs/mkdocs/overrides/partials/toc-item.html,1,18
vllm/v1/worker/gpu/mm/encoder_runner.py,1,149
benchmarks/kernels/cpu/benchmark_cpu_attn.py,1,229
vllm/tool_parsers/deepseekv3_tool_parser.py,1,309
vllm/benchmarks/sweep/plot_pareto.py,1,322
.buildkite/lm-eval-harness/configs/Meta-Llama-3.2-1B-Instruct-FP8-compressed-tensors.yaml,1,10
examples/pooling/plugin/prithvi_geospatial_mae_offline.py,1,286
.buildkite/test_areas/samplers.yaml,1,14
csrc/cpu/mla_decode.cpp,1,314
.buildkite/performance-benchmarks/tests/latency-tests-hpu.json,1,55
tests/models/fixtures/audioflamingo3/expected_results_single.json,1,1
.buildkite/lm-eval-harness/configs/models-large-rocm.txt,1,1
vllm/entrypoints/serve/rpc/api_router.py,1,46
tests/entrypoints/sagemaker/test_sagemaker_middleware_integration.py,1,193
.buildkite/test_areas/models_distributed.yaml,1,21
tests/v1/e2e/test_pooling_chunked_prefill.py,1,97
examples/online_serving/dashboards/README.md,1,57
vllm/v1/attention/ops/paged_attn.py,1,41
docs/features/interleaved_thinking.md,1,95
docs/mkdocs/overrides/main.html,1,4
tests/models/fixtures/qwen2_5_math_prm_reward_step.json,1,1
tests/plugins/vllm_add_dummy_stat_logger/dummy_stat_logger/dummy_stat_logger.py,1,16
.buildkite/lm-eval-harness/configs/Qwen2.5-1.5B-Instruct.yaml,1,10
tests/evals/gsm8k/configs/DeepSeek-R1-TP.yaml,1,11
csrc/quantization/cutlass_w4a8/w4a8_grouped_mm_entry.cu,1,359
vllm/model_executor/layers/fused_moe/zero_expert_fused_moe.py,1,103
.buildkite/test_areas/cuda.yaml,1,21
.buildkite/performance-benchmarks/tests/serving-tests-hpu.json,1,82
.buildkite/test_areas/compile.yaml,1,48
vllm/entrypoints/openai/orca_metrics.py,1,52
examples/tool_chat_template_llama4_json.jinja,1,106
vllm/tool_parsers/deepseekv32_tool_parser.py,1,429
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Block-triton.yaml,1,8
examples/tool_chat_template_hunyuan_a13b.jinja,1,109
tests/tool_parsers/test_minimax_tool_parser.py,1,894
tests/multimodal/media/test_image.py,1,83
tests/v1/entrypoints/openai/serving_responses/conftest.py,1,33
vllm/multimodal/media/image.py,1,84
tests/entrypoints/pooling/reward/test_offline.py,1,47
benchmarks/disagg_benchmarks/request_queue.py,1,25
.buildkite/test_areas/models_language.yaml,1,77
.github/workflows/matchers/mypy.json,1,16
vllm/tool_parsers/qwen3coder_tool_parser.py,1,598
tests/tool_parsers/test_xlam_tool_parser.py,1,458
examples/online_serving/chart-helm/tests/job_test.yaml,1,60
docs/design/hybrid_kv_cache_manager.md,1,152
docs/deployment/integrations/kaito.md,1,3
vllm/v1/attention/ops/flashmla.py,1,120
examples/pooling/score/template/qwen3_vl_reranker.jinja,1,22
vllm/multimodal/media/__init__.py,1,13
examples/online_serving/openai_responses_client.py,1,20
vllm/tool_parsers/minimax_tool_parser.py,1,533
csrc/cpu/cpu_fused_moe.cpp,1,625
benchmarks/kernels/requirements.txt,1,1
csrc/cpu/sgl-kernels/gemm.cpp,1,360
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-trtllm.yaml,1,8
tests/utils_/__init__.py,1,0
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_sm90_fp8_dispatch.cuh,1,293
vllm/attention/utils/kv_transfer_utils.py,1,32
docs/deployment/integrations/kthena.md,1,263
.buildkite/performance-benchmarks/tests/throughput-tests-hpu.json,1,61
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-CT-Block-deepgemm.yaml,1,8
tests/prompts/summary.txt,1,1
tests/v1/entrypoints/openai/serving_responses/test_stateful.py,1,110
tests/evals/gsm8k/configs/Qwen3-30B-A3B-MXFP4A16.yaml,1,5
vllm/v1/attention/ops/vit_attn_wrappers.py,1,138
tests/v1/core/test_output.py,1,23
tests/v1/e2e/test_streaming_input.py,1,370
benchmarks/sonnet.txt,1,518
tests/entrypoints/instrumentator/test_metrics.py,1,355
csrc/attention/vertical_slash_index.cu,1,348
vllm/benchmarks/sweep/utils.py,1,2
vllm/entrypoints/openai/chat_completion/stream_harmony.py,1,113
examples/template_chatglm.jinja,1,16
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_sm100_fp8.cu,1,20
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-BF16-fi-cutlass.yaml,1,7
vllm/renderers/terratorch.py,1,65
csrc/cutlass_extensions/vllm_custom_types.cuh,1,26
csrc/quantization/cutlass_w4a8/w4a8_utils.cu,1,62
tests/utils_/test_collection_utils.py,1,35
tests/entrypoints/pooling/embed/conftest.py,1,15
.buildkite/performance-benchmarks/scripts/compare-json-results.py,1,646
tests/tool_parsers/test_openai_tool_parser.py,1,236
benchmarks/disagg_benchmarks/rate_limiter.py,1,26
docs/deployment/integrations/llm-d.md,1,3
examples/template_inkbot.jinja,1,27
vllm/utils/profiling.py,1,28
.github/workflows/matchers/actionlint.json,1,17
vllm/multimodal/processing/processor.py,1,1219
vllm/entrypoints/openai/responses/context.py,1,674
tests/kernels/core/test_apply_rotary_emb.py,1,149
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-ModelOpt-marlin.yaml,1,7
vllm/tool_parsers/hermes_tool_parser.py,1,364
csrc/quantization/fp4/nvfp4_scaled_mm_sm120_kernels.cu,1,222
vllm/multimodal/media/video.py,1,61
benchmarks/auto_tune/batch_auto_tune.sh,1,99
vllm/v1/worker/gpu/sample/states.py,1,55
vllm/entrypoints/anthropic/api_router.py,1,73
examples/offline_inference/skip_loading_weights_in_engine_init.py,1,35
examples/template_alpaca.jinja,1,22
tests/tool_parsers/test_ernie45_moe_tool_parser.py,1,288
tests/utils_/test_mem_utils.py,1,35
vllm/v1/attention/ops/rocm_aiter_mla_sparse.py,1,518
vllm/v1/worker/gpu/README.md,1,3
tests/rocm/aiter/test_grouped_quant.py,1,75
examples/tool_chat_template_qwen3coder.jinja,1,114
.buildkite/scripts/scheduled_integration_test/qwen30b_a3b_fp8_block_ep_eplb.sh,1,62
.buildkite/scripts/cache-rocm-base-wheels.sh,1,91
tests/models/language/pooling/test_bge_m3.py,1,131
examples/pooling/embed/openai_embedding_long_text/service.sh,1,104
csrc/attention/mla/cutlass_sm100_mla/kernel/sm100_mla_tile_scheduler.hpp,1,97
tests/v1/streaming_input/test_gpu_model_runner_streaming.py,1,129
tests/evals/gsm8k/configs/DeepSeek-R1-DP.yaml,1,11
csrc/core/exception.hpp,1,2
cmake/external_projects/triton_kernels.cmake,1,36
tests/compile/fullgraph/test_simple.py,1,124
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Channel-vllm-cutlass.yaml,1,5
vllm/tool_parsers/granite_20b_fc_tool_parser.py,1,212
tests/model_executor/model_loader/runai_streamer_loader/test_runai_model_streamer_s3.py,1,36
tests/v1/distributed/test_external_lb_dp.py,1,260
.buildkite/image_build/image_build.yaml,1,54
vllm/config/ec_transfer.py,1,51
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-CT-fi-trtllm.yaml,1,8
examples/pooling/embed/openai_embedding_long_text/README.md,1,129
tests/entrypoints/pooling/basic/test_encode.py,1,59
tests/multimodal/test_sparse_tensor_validation_unit.py,1,72
vllm/entrypoints/openai/models/api_router.py,1,15
vllm/model_executor/models/step1.py,1,366
vllm/tool_parsers/utils.py,1,149
vllm/model_executor/models/gemma3n_audio_utils.py,1,18
tests/tool_use/mistral/test_mistral_tool_calls.py,1,21
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-BF16-triton.yaml,1,5
vllm/tool_parsers/phi4mini_tool_parser.py,1,89
examples/template_dse_qwen2_vl.jinja,1,7
tests/models/multimodal/generation/test_nemotron_parse.py,1,75
vllm/renderers/hf.py,1,465
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-AutoFp8-deepgemm.yaml,1,8
vllm/model_executor/models/glm_ocr_mtp.py,1,210
vllm/distributed/ec_transfer/__init__.py,1,10
tests/utils_/test_jsontree.py,1,17
tests/transformers_utils/test_repo_utils.py,1,49
tests/benchmarks/test_plot_filters.py,1,133
vllm/v1/worker/gpu/kv_connector.py,1,92
tests/kernels/test_cache_kernels.py,1,37
vllm/renderers/grok2.py,1,97
vllm/logging_utils/lazy.py,1,10
tests/tool_parsers/test_qwen3coder_tool_parser.py,1,603
tests/distributed/eplb_utils.py,1,35
tests/evals/gsm8k/configs/Qwen3-Next-80B-A3B-NVFP4-EP2.yaml,1,12
.buildkite/test_areas/expert_parallelism.yaml,1,22
csrc/core/registration.h,1,15
examples/pooling/score/using_template_online.py,1,25
vllm/transformers_utils/chat_templates/template_deepseek_ocr.jinja,1,13
csrc/cutlass_extensions/common.cpp,1,10
tests/v1/engine/test_init_error_messaging.py,1,39
tests/entrypoints/openai/test_embedding_shape_validation.py,1,123
.github/workflows/matchers/markdownlint.json,1,17
tests/v1/e2e/test_mamba_prefix_cache.py,1,698
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-deepgemm.yaml,1,8
vllm/entrypoints/serve/instrumentator/static/swagger-ui-bundle.js,1,1
vllm/tool_parsers/deepseekv31_tool_parser.py,1,307
tests/v1/kv_connector/nixl_integration/config_sweep_accuracy_test.sh,1,46
.buildkite/scripts/push-nightly-builds.sh,1,23
csrc/quantization/cutlass_w4a8/w4a8_utils.cuh,1,7
vllm/transformers_utils/configs/speculators/__init__.py,1,0
tests/entrypoints/openai/responses/conftest.py,1,17
